EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
8751,20,No,Travel_Rarely,Sales,1.0,Male,1.0,Single,2728.0,1,No,11,3,40.0,2,3,3.0,2,2,0,2
1304,33,No,Non-Travel,Sales,3.0,Female,4.0,Divorced,5368.0,1,Yes,25,4,48.0,7,2,3.0,6,5,1,2
3493,36,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,5347.0,6,No,14,3,40.0,10,2,2.0,3,2,0,2
5035,44,No,Travel_Rarely,Business Operations,3.0,Female,4.0,Divorced,3195.0,4,Yes,18,3,47.0,8,2,3.0,2,2,2,2
1951,23,Yes,Travel_Rarely,Consultants,1.0,Male,3.0,Single,3989.0,1,Yes,11,3,50.0,5,2,3.0,5,4,1,2
1796,38,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,3306.0,7,No,19,3,40.0,7,5,2.0,0,0,0,0
9038,53,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,7005.0,3,No,15,3,40.0,11,2,3.0,4,3,1,2
8268,48,Yes,Travel_Frequently,Sales,2.0,Female,3.0,Married,2655.0,2,Yes,11,3,51.0,19,3,3.0,9,7,7,7
5403,32,Yes,Travel_Rarely,Consultants,4.0,Male,2.0,Single,1393.0,1,No,12,3,40.0,1,2,3.0,1,0,0,0
2111,26,No,Non-Travel,Consultants,3.0,Male,4.0,Single,2570.0,1,No,20,4,40.0,7,5,3.0,7,7,5,7
4183,55,No,Travel_Rarely,Consultants,3.0,Male,2.0,Divorced,3537.0,5,No,12,3,40.0,8,1,3.0,4,2,1,2
4716,34,No,Travel_Rarely,Consultants,2.0,Male,4.0,Married,3986.0,1,No,14,3,40.0,15,3,4.0,15,10,4,13
4039,60,No,Travel_Rarely,Consultants,4.0,Male,4.0,Divorced,10883.0,3,No,20,4,40.0,19,2,4.0,1,0,0,0
6492,33,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,2028.0,1,No,18,3,40.0,14,6,3.0,14,11,2,13
9533,37,No,Travel_Frequently,Sales,4.0,Male,4.0,Divorced,9525.0,1,No,14,3,40.0,6,2,2.0,6,3,1,3
7087,34,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,2929.0,1,No,12,3,40.0,10,3,3.0,10,9,8,7
6705,23,Yes,Travel_Rarely,Sales,3.0,Male,4.0,Divorced,2275.0,1,Yes,21,4,50.0,3,2,3.0,3,2,0,2
9817,44,No,Travel_Rarely,Consultants,3.0,Female,4.0,Married,7879.0,1,Yes,19,3,47.0,9,2,3.0,8,7,6,7
9407,35,No,Travel_Frequently,Consultants,4.0,Male,4.0,Single,4930.0,0,Yes,14,3,47.0,6,2,4.0,5,4,1,4
4433,43,No,Travel_Rarely,Sales,3.0,Male,4.0,Married,7847.0,1,Yes,17,3,47.0,10,3,3.0,10,9,8,8
5811,24,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,4401.0,1,No,16,3,40.0,5,1,3.0,5,3,0,4
7080,41,No,Travel_Rarely,Sales,3.0,Male,3.0,Single,9241.0,1,No,12,3,40.0,10,3,3.0,10,8,8,7
6952,29,No,Travel_Rarely,Consultants,4.0,Female,3.0,Married,2974.0,9,No,17,3,40.0,9,2,3.0,5,3,1,2
2265,36,No,Travel_Rarely,Sales,4.0,Female,4.0,Single,4502.0,3,No,15,3,40.0,17,2,2.0,13,7,6,7
9302,45,No,Non-Travel,Consultants,1.0,Male,3.0,Married,10748.0,3,No,23,4,40.0,25,3,2.0,23,15,14,4
4398,24,Yes,Travel_Rarely,Business Operations,1.0,Male,3.0,Married,1555.0,1,No,11,3,40.0,1,2,3.0,1,0,0,0
6365,47,Yes,Travel_Frequently,Sales,3.0,Male,3.0,Married,12936.0,7,No,11,3,40.0,25,3,1.0,23,5,14,10
1811,26,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,2305.0,1,No,15,3,40.0,3,3,4.0,3,2,0,2
7829,45,No,Travel_Rarely,Consultants,2.0,Female,2.0,Single,16704.0,1,No,11,3,40.0,21,2,3.0,21,6,8,6
5008,32,No,Travel_Frequently,Consultants,3.0,Male,3.0,Married,3433.0,6,No,13,3,40.0,10,3,2.0,5,2,1,3
6043,31,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,3477.0,1,No,14,3,40.0,6,2,4.0,5,2,0,3
4343,41,No,Non-Travel,Business Operations,3.0,Male,2.0,Married,6430.0,6,No,19,3,40.0,10,4,3.0,3,2,1,2
8692,40,No,Travel_Rarely,Consultants,2.0,Female,1.0,Married,6516.0,2,Yes,16,3,48.0,18,3,3.0,1,0,0,0
3291,24,No,Travel_Rarely,Consultants,1.0,Male,1.0,Divorced,3907.0,1,No,13,3,40.0,6,2,4.0,6,2,1,2
1268,46,No,Travel_Rarely,Consultants,4.0,Male,2.0,Single,5562.0,6,No,14,3,40.0,19,3,3.0,10,7,0,9
6654,35,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,6883.0,2,No,16,3,40.0,17,3,3.0,7,7,0,7
4035,30,No,Travel_Rarely,Consultants,1.0,Male,4.0,Married,2862.0,1,No,12,3,40.0,10,2,2.0,10,0,0,8
2779,47,No,Non-Travel,Sales,4.0,Male,2.0,Married,4978.0,7,No,11,3,40.0,4,3,1.0,1,0,0,0
4632,46,No,Travel_Rarely,Sales,3.0,Male,4.0,Divorced,10368.0,4,Yes,12,3,52.0,13,5,2.0,10,6,0,3
4642,36,Yes,Travel_Rarely,Sales,5.0,Male,1.0,Divorced,6134.0,5,Yes,13,3,53.0,16,3,3.0,2,2,2,2
2934,32,Yes,Travel_Rarely,Sales,2.0,Male,2.0,Single,6735.0,6,No,15,3,40.0,10,2,3.0,0,0,0,0
9683,23,No,Travel_Rarely,Consultants,1.0,Female,2.0,Single,3295.0,1,No,13,3,40.0,3,3,1.0,3,2,1,2
3971,31,No,Travel_Frequently,Consultants,1.0,Female,4.0,Single,5238.0,2,No,20,4,40.0,9,3,2.0,5,4,1,4
1813,39,No,Non-Travel,Consultants,3.0,Male,4.0,Married,6472.0,1,Yes,15,3,48.0,9,2,3.0,9,8,5,8
9700,32,No,Travel_Rarely,Sales,3.0,Male,3.0,Married,9610.0,3,No,13,3,40.0,10,2,1.0,4,3,0,2
4009,40,No,Travel_Rarely,Sales,4.0,Male,2.0,Single,19833.0,1,No,14,3,40.0,21,3,2.0,21,8,12,8
9257,45,No,Travel_Rarely,Business Operations,3.0,Female,3.0,Married,9756.0,4,No,21,4,40.0,9,2,4.0,5,0,0,3
8386,30,No,Travel_Frequently,Consultants,4.0,Female,1.0,Single,4968.0,0,No,16,3,40.0,10,2,3.0,9,7,0,7
6282,24,No,Travel_Frequently,Business Operations,3.0,Male,4.0,Married,2145.0,0,No,14,3,40.0,3,2,3.0,2,2,2,1
9657,30,Yes,Travel_Frequently,Business Operations,3.0,Female,4.0,Divorced,2180.0,6,No,11,3,40.0,6,0,2.0,4,2,1,2
1496,31,No,Travel_Rarely,Sales,3.0,Male,3.0,Married,8346.0,1,No,19,3,40.0,6,3,3.0,5,2,0,2
4261,27,No,Travel_Rarely,Consultants,3.0,Female,4.0,Single,3445.0,1,No,11,3,40.0,6,5,2.0,6,2,1,4
3260,29,Yes,Travel_Rarely,Sales,3.0,Female,2.0,Single,2760.0,1,No,13,3,40.0,2,3,3.0,2,2,2,2
2554,29,No,Travel_Frequently,Consultants,3.0,Male,3.0,Single,6294.0,8,Yes,12,3,46.0,10,5,4.0,3,2,0,2
2000,30,No,Travel_Rarely,Sales,2.0,Male,1.0,Divorced,7140.0,2,No,11,3,40.0,12,2,3.0,7,7,1,7
7947,34,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,2932.0,0,Yes,14,3,48.0,6,3,3.0,5,0,1,2
7751,33,No,Non-Travel,Sales,3.0,Female,2.0,Single,5147.0,8,No,15,3,40.0,13,2,2.0,11,7,1,7
8839,49,No,Travel_Rarely,Sales,4.0,Female,4.0,Single,4507.0,3,No,12,3,40.0,8,1,4.0,5,1,0,4
9959,33,Yes,Travel_Rarely,Sales,3.0,Female,1.0,Single,8564.0,2,Yes,20,4,54.0,11,2,2.0,0,0,0,0
6429,38,No,Travel_Frequently,Consultants,2.0,Female,2.0,Married,2468.0,4,No,14,3,40.0,9,4,2.0,6,1,0,5
2737,31,Yes,Travel_Rarely,Sales,4.0,Male,3.0,Married,8161.0,2,No,13,3,40.0,10,2,3.0,1,0,0,0
6256,29,No,Travel_Rarely,Consultants,3.0,Female,1.0,Divorced,2109.0,1,No,13,3,40.0,1,2,3.0,1,0,0,0
9519,30,No,Travel_Rarely,Consultants,3.0,Male,3.0,Married,5294.0,3,No,16,3,40.0,10,3,3.0,7,0,1,7
5891,32,No,Non-Travel,Consultants,4.0,Male,2.0,Single,2718.0,2,No,14,3,40.0,12,3,3.0,7,7,0,7
1174,38,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,5811.0,3,Yes,16,3,49.0,15,2,3.0,1,0,1,0
1414,43,Yes,Travel_Frequently,Consultants,3.0,Male,3.0,Married,2437.0,9,Yes,16,3,52.0,6,4,3.0,1,0,0,0
7445,42,No,Travel_Rarely,Consultants,3.0,Male,2.0,Divorced,2766.0,8,No,22,4,40.0,7,6,2.0,5,3,0,4
3732,55,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,19038.0,8,No,12,3,40.0,34,2,3.0,1,0,0,0
2995,33,No,Non-Travel,Consultants,3.0,Male,2.0,Divorced,3055.0,5,No,15,3,40.0,11,2,2.0,9,8,1,7
2031,41,No,Travel_Rarely,Consultants,4.0,Male,1.0,Divorced,2289.0,1,No,20,4,40.0,5,2,3.0,5,3,0,4
7446,34,No,Non-Travel,Sales,3.0,Male,3.0,Divorced,4001.0,1,Yes,14,3,48.0,15,3,3.0,15,14,0,7
5625,53,No,Non-Travel,Consultants,4.0,Female,3.0,Married,12965.0,4,Yes,20,4,50.0,27,2,2.0,3,2,0,2
2681,43,No,Travel_Rarely,Business Operations,3.0,Male,4.0,Single,3539.0,0,No,13,3,40.0,10,5,3.0,9,7,1,8
1562,34,No,Travel_Rarely,Sales,2.0,Female,4.0,Single,6029.0,5,No,12,3,40.0,6,3,3.0,2,2,2,2
9510,21,Yes,Travel_Rarely,Sales,1.0,Male,2.0,Single,2679.0,1,No,13,3,40.0,1,3,3.0,1,0,1,0
7268,38,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,3702.0,1,No,11,3,40.0,5,3,3.0,5,4,0,4
5540,22,Yes,Travel_Rarely,Consultants,1.0,Female,1.0,Married,2398.0,1,Yes,17,3,50.0,1,6,3.0,1,0,0,0
9709,31,No,Travel_Rarely,Sales,4.0,Female,4.0,Married,5468.0,1,No,14,3,40.0,13,3,3.0,12,7,5,7
9963,51,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,13116.0,2,No,11,3,40.0,15,2,3.0,2,2,2,2
2769,37,No,Travel_Rarely,Sales,2.0,Male,2.0,Married,4189.0,1,No,14,3,40.0,5,2,3.0,5,2,0,3
7660,46,No,Travel_Rarely,Consultants,4.0,Male,4.0,Divorced,19328.0,7,Yes,17,3,49.0,24,3,3.0,2,1,2,2
9909,36,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,8321.0,7,Yes,13,3,48.0,15,1,3.0,12,8,5,7
2908,44,Yes,Travel_Frequently,Consultants,2.0,Male,2.0,Divorced,2342.0,1,Yes,12,3,52.0,6,2,2.0,5,3,2,3
9236,37,No,Travel_Rarely,Business Operations,2.0,Male,2.0,Divorced,4071.0,2,No,13,3,40.0,19,4,2.0,10,0,4,7
7343,35,Yes,Travel_Rarely,Sales,3.0,Male,4.0,Single,5813.0,1,Yes,18,3,50.0,10,2,3.0,10,7,7,7
2208,33,No,Travel_Rarely,Consultants,4.0,Male,1.0,Married,3143.0,6,No,19,3,40.0,14,1,3.0,10,8,7,6
8898,28,No,Travel_Rarely,Consultants,3.0,Male,4.0,Married,2044.0,1,No,11,3,40.0,5,6,4.0,5,3,0,3
8377,39,No,Travel_Rarely,Consultants,1.0,Male,3.0,Single,13464.0,7,No,21,4,40.0,9,3,3.0,4,3,2,2
5882,46,No,Non-Travel,Sales,2.0,Male,2.0,Single,7991.0,8,No,15,3,40.0,6,3,3.0,2,2,2,2
1023,40,No,Travel_Rarely,Consultants,2.0,Female,1.0,Married,3377.0,4,No,17,3,40.0,7,5,2.0,4,3,0,2
3271,42,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,5538.0,5,No,18,3,40.0,10,2,2.0,0,0,0,0
8032,35,No,Non-Travel,Consultants,2.0,Male,4.0,Divorced,5762.0,2,No,14,3,40.0,15,6,3.0,7,7,1,7
2185,38,No,Non-Travel,Business Operations,3.0,Male,2.0,Divorced,2592.0,5,No,13,3,40.0,13,3,3.0,11,10,3,8
2064,34,Yes,Travel_Frequently,Consultants,4.0,Male,1.0,Married,5346.0,4,No,17,3,40.0,11,3,2.0,7,1,0,7
8783,37,Yes,Travel_Rarely,Consultants,4.0,Male,1.0,Single,4213.0,1,No,15,3,40.0,10,4,1.0,10,3,0,8
8914,39,No,Travel_Frequently,Sales,3.0,Male,4.0,Divorced,4127.0,2,No,18,3,40.0,7,6,3.0,2,1,2,2
7541,43,No,Non-Travel,Consultants,3.0,Male,3.0,Single,2438.0,4,No,13,3,40.0,7,2,2.0,3,2,1,2
2429,41,No,Travel_Rarely,Consultants,3.0,Male,2.0,Single,6870.0,3,No,12,3,40.0,11,3,1.0,3,2,1,2
1900,41,No,Travel_Rarely,Sales,1.0,Female,3.0,Divorced,10447.0,0,Yes,13,3,46.0,23,3,4.0,22,14,13,5
6415,30,No,Travel_Rarely,Consultants,3.0,Female,3.0,Single,9667.0,9,No,14,3,40.0,9,3,3.0,7,7,0,2
8097,26,Yes,Travel_Rarely,Business Operations,2.0,Female,2.0,Married,2148.0,0,Yes,11,3,50.0,6,3,3.0,5,1,1,4
1211,46,Yes,Travel_Rarely,Consultants,2.0,Female,2.0,Married,8926.0,4,No,22,4,40.0,13,2,4.0,9,7,3,7
2079,40,No,Travel_Rarely,Consultants,3.0,Female,4.0,Divorced,6513.0,4,No,17,3,40.0,12,3,3.0,5,3,0,3
1121,34,No,Travel_Rarely,Sales,2.0,Male,3.0,Married,6799.0,1,No,21,4,40.0,10,5,3.0,10,8,4,8
3934,58,No,Non-Travel,Sales,3.0,Male,2.0,Divorced,16291.0,4,No,22,4,40.0,37,0,2.0,16,9,14,14
9152,35,No,Travel_Rarely,Consultants,4.0,Male,3.0,Married,2705.0,0,No,16,3,40.0,6,2,4.0,5,4,0,3
7458,47,No,Travel_Rarely,Consultants,3.0,Female,2.0,Divorced,10333.0,8,Yes,12,3,48.0,28,4,3.0,22,11,14,10
2949,40,No,Travel_Rarely,Consultants,3.0,Female,1.0,Divorced,4448.0,2,No,12,3,40.0,15,3,3.0,7,4,7,7
5823,54,No,Travel_Rarely,Consultants,4.0,Female,4.0,Married,6854.0,4,No,15,3,40.0,14,2,2.0,7,1,1,7
3652,31,No,Travel_Frequently,Sales,4.0,Female,1.0,Married,9637.0,2,No,14,3,40.0,9,3,3.0,3,2,2,2
1129,28,No,Travel_Rarely,Consultants,3.0,Female,1.0,Married,3591.0,1,No,25,4,40.0,3,3,3.0,3,2,1,2
2427,38,No,Travel_Rarely,Sales,4.0,Female,4.0,Married,5405.0,2,Yes,20,4,51.0,20,4,2.0,4,2,0,3
3173,26,No,Travel_Rarely,Sales,3.0,      Male,4.0,Single,4684.0,1,No,13,3,40.0,5,4,3.0,5,3,1,2
1429,58,No,Travel_Frequently,Consultants,4.0,Male,3.0,Married,15787.0,2,Yes,14,3,49.0,23,3,3.0,2,2,2,2
2038,18,No,Non-Travel,Consultants,3.0,Female,3.0,Single,1514.0,1,No,16,3,40.0,0,4,1.0,0,0,0,0
7076,31,Yes,Travel_Rarely,Business Operations,5.0,Male,1.0,Married,2956.0,0,No,17,3,40.0,2,4,3.0,1,0,0,0
4448,29,Yes,Travel_Rarely,Business Operations,3.0,Male,1.0,Divorced,2335.0,4,Yes,15,3,52.0,4,3,3.0,2,2,2,0
5309,45,No,Non-Travel,Sales,4.0,Female,3.0,Married,5154.0,4,No,22,4,40.0,10,3,4.0,8,7,5,7
9754,36,No,Travel_Rarely,Consultants,4.0,Female,2.0,Married,6962.0,4,Yes,22,4,49.0,15,2,3.0,1,0,0,0
7108,43,No,Travel_Frequently,Sales,4.0,Male,4.0,Married,5675.0,1,No,20,4,40.0,7,5,3.0,7,7,7,7
9997,27,No,Travel_Frequently,Consultants,2.0,Female,4.0,Single,2379.0,0,Yes,14,3,54.0,6,3,2.0,5,4,0,2
4901,29,No,Travel_Frequently,Consultants,1.0,Male,4.0,Married,3812.0,1,No,13,3,40.0,11,3,4.0,11,8,3,10
4672,32,No,Travel_Frequently,Sales,4.0,Male,4.0,Single,4648.0,8,No,13,3,40.0,4,2,4.0,0,0,0,0
7373,42,No,Non-Travel,Consultants,4.0,Male,3.0,Married,2936.0,3,No,22,4,40.0,10,1,2.0,6,3,3,3
3965,47,No,Travel_Rarely,Consultants,4.0,Female,3.0,Single,2105.0,4,No,12,3,40.0,7,2,3.0,2,2,2,0
5204,46,No,Travel_Rarely,Consultants,2.0,Male,4.0,Divorced,8578.0,3,No,14,3,40.0,12,4,2.0,9,8,4,7
5863,28,No,Non-Travel,Business Operations,2.0,Male,4.0,Divorced,2706.0,1,No,15,3,40.0,3,2,3.0,3,2,2,2
9333,29,No,Travel_Rarely,Consultants,1.0,Male,3.0,Divorced,6384.0,8,No,17,3,40.0,11,3,3.0,7,0,1,6
4702,42,No,Travel_Rarely,Consultants,3.0,Male,3.0,Single,3968.0,4,No,13,3,40.0,8,3,3.0,0,0,0,0
5127,32,Yes,Travel_Rarely,Sales,4.0,Male,2.0,Single,9907.0,7,Yes,12,3,52.0,7,3,2.0,2,2,2,2
2814,46,No,Travel_Rarely,Sales,3.0,Female,1.0,Divorced,13225.0,2,No,12,3,40.0,25,5,3.0,19,17,2,8
9866,27,No,Travel_Rarely,Sales,1.0,Female,3.0,Married,3540.0,1,No,21,4,40.0,9,5,3.0,9,8,5,8
1355,29,No,Travel_Rarely,Business Operations,1.0,Male,2.0,Married,2804.0,1,No,11,3,40.0,1,3,3.0,1,0,0,0
6957,43,No,Travel_Rarely,Consultants,3.0,Female,3.0,Married,19392.0,7,No,13,3,40.0,21,2,3.0,16,12,6,14
7416,48,No,Travel_Rarely,Consultants,3.0,Male,2.0,Married,19665.0,4,No,12,3,40.0,29,3,3.0,22,10,12,9
8444,29,Yes,Travel_Frequently,Consultants,2.0,Male,4.0,Single,2439.0,1,Yes,24,4,53.0,1,3,2.0,1,0,1,0
9413,46,Yes,Travel_Rarely,Sales,3.0,Female,2.0,Married,7314.0,5,No,21,4,40.0,14,2,3.0,8,7,0,7
6397,27,No,Travel_Frequently,Consultants,3.0,Female,1.0,Married,4774.0,0,No,19,3,40.0,8,2,2.0,7,6,7,3
5271,39,No,Travel_Rarely,Consultants,4.0,Male,4.0,Divorced,3902.0,8,No,14,3,40.0,7,2,3.0,2,2,2,2
3470,55,No,Travel_Rarely,Consultants,4.0,Male,4.0,Married,2662.0,8,No,20,4,40.0,19,2,4.0,5,2,0,4
9933,28,No,Travel_Rarely,Sales,3.0,Female,2.0,Married,2856.0,1,No,19,3,40.0,1,3,3.0,1,0,0,0
6270,30,Yes,Travel_Rarely,Sales,3.0,Male,4.0,Single,1081.0,1,No,13,3,40.0,1,3,2.0,1,0,0,0
1255,22,Yes,Travel_Rarely,Consultants,1.0,Male,2.0,Single,2472.0,1,Yes,23,4,50.0,1,2,3.0,1,0,0,0
1498,36,No,Travel_Rarely,Sales,4.0,Female,3.0,Married,5673.0,1,Yes,13,3,47.0,10,4,3.0,10,9,1,7
9865,31,No,Travel_Rarely,Consultants,3.0,Male,3.0,Divorced,4197.0,1,No,11,3,40.0,10,2,3.0,10,8,0,2
7941,34,No,Travel_Rarely,Sales,3.0,Male,4.0,Married,9713.0,2,Yes,13,3,49.0,9,3,3.0,5,3,1,0
4290,29,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2062.0,3,No,14,3,40.0,11,2,3.0,3,2,1,2
9724,37,No,Travel_Rarely,Consultants,4.0,Male,1.0,Married,4284.0,5,Yes,22,4,47.0,16,2,3.0,5,3,0,4
6620,35,No,Travel_Rarely,Consultants,2.0,Female,2.0,Married,4788.0,0,Yes,11,3,48.0,4,2,3.0,3,2,0,2
1884,45,No,Travel_Rarely,Consultants,2.0,Female,4.0,Married,5906.0,0,No,13,3,40.0,10,2,2.0,9,8,3,8
5016,36,No,Travel_Frequently,Business Operations,1.0,Male,4.0,Single,3886.0,1,No,21,4,40.0,10,2,2.0,10,1,0,8
6835,40,No,Travel_Rarely,Consultants,4.0,Male,1.0,Divorced,16823.0,2,No,11,3,40.0,22,3,3.0,19,7,11,16
8452,26,No,Travel_Rarely,Consultants,2.0,Female,3.0,Married,2933.0,1,Yes,13,3,55.0,1,3,2.0,1,0,1,0
4633,27,No,Travel_Rarely,Sales,2.0,Female,3.0,Single,6500.0,0,No,14,3,40.0,9,5,2.0,8,7,0,7
1602,48,No,Travel_Frequently,Consultants,3.0,Female,4.0,Divorced,17174.0,3,No,11,3,40.0,24,3,3.0,22,17,4,7
8366,44,No,Travel_Rarely,Consultants,4.0,Male,1.0,Married,5033.0,2,No,15,3,40.0,10,5,3.0,2,0,2,2
1661,34,Yes,Non-Travel,Consultants,4.0,Male,1.0,Married,2307.0,1,Yes,23,4,52.0,5,2,3.0,5,2,3,0
3638,56,Yes,Travel_Rarely,Consultants,2.0,Male,4.0,Single,2587.0,1,No,16,3,40.0,5,3,3.0,4,2,1,0
5983,36,No,Travel_Rarely,Sales,2.0,Male,2.0,Married,5507.0,2,No,16,3,40.0,12,1,1.0,4,2,1,3
2215,41,No,Travel_Rarely,Sales,3.0,Female,2.0,Married,4393.0,5,No,21,4,40.0,14,3,3.0,5,4,1,4
1538,42,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,13348.0,9,No,13,3,40.0,18,3,4.0,13,7,5,7
2033,31,No,Travel_Rarely,Sales,2.0,Female,4.0,Divorced,6583.0,2,Yes,11,3,47.0,8,2,3.0,5,2,1,4
3252,34,No,Travel_Rarely,Sales,1.0,Female,4.0,Married,8103.0,3,Yes,12,3,53.0,9,3,2.0,4,2,0,1
6114,31,No,Travel_Rarely,Consultants,3.0,Female,3.0,Divorced,3978.0,8,No,12,3,40.0,4,0,2.0,2,2,2,2
6186,26,No,Travel_Frequently,Consultants,3.0,Male,4.0,Married,2544.0,0,No,18,3,40.0,8,3,3.0,7,7,7,7
5795,45,No,Travel_Frequently,Consultants,4.0,Male,3.0,Single,5399.0,4,No,12,3,40.0,12,3,3.0,4,2,0,3
5492,33,No,Travel_Rarely,Sales,4.0,Male,3.0,Single,5487.0,1,No,14,3,40.0,10,2,2.0,10,4,0,9
6833,28,No,Travel_Frequently,Sales,2.0,Male,4.0,Married,6834.0,1,Yes,12,3,47.0,7,2,3.0,7,7,0,7
3663,29,Yes,Travel_Frequently,Sales,3.0,Male,1.0,Single,1091.0,1,No,17,3,40.0,1,3,3.0,1,0,0,0
4120,39,No,Non-Travel,Sales,4.0,Female,3.0,Married,5736.0,6,No,19,3,40.0,10,1,3.0,3,2,1,2
5893,27,No,Travel_Rarely,Consultants,4.0,Male,2.0,Married,2226.0,1,No,11,3,40.0,6,3,2.0,5,3,1,2
5346,34,No,Travel_Frequently,Consultants,4.0,Male,4.0,Married,5747.0,1,Yes,15,3,47.0,16,3,3.0,15,10,6,11
3415,28,Yes,Travel_Rarely,Sales,2.0,Female,3.0,Single,9854.0,3,Yes,11,3,51.0,6,0,3.0,2,0,2,2
8790,47,No,Non-Travel,Consultants,4.0,Male,2.0,Married,5467.0,8,No,18,3,40.0,16,4,4.0,8,7,1,7
5141,56,No,Travel_Rarely,Sales,5.0,Female,1.0,Married,5380.0,4,No,16,3,40.0,6,3,3.0,0,0,0,0
5959,39,No,Travel_Rarely,Consultants,2.0,Male,1.0,Married,5151.0,1,No,25,4,40.0,10,3,3.0,10,0,7,9
4524,38,No,Travel_Frequently,Consultants,3.0,Female,2.0,Divorced,2133.0,1,Yes,16,3,48.0,20,3,3.0,20,11,0,7
1812,58,No,Travel_Rarely,Sales,3.0,Female,4.0,Married,17875.0,4,Yes,13,3,50.0,29,2,2.0,1,0,0,0
7497,32,Yes,Travel_Frequently,Consultants,2.0,Female,3.0,Single,2432.0,3,Yes,14,3,51.0,8,2,3.0,4,1,0,3
6748,38,No,Travel_Rarely,Consultants,2.0,Male,4.0,Divorced,4771.0,2,No,19,3,40.0,10,0,4.0,5,2,0,3
1937,49,No,Travel_Frequently,Consultants,1.0,Male,4.0,Married,19161.0,3,No,15,3,40.0,28,3,3.0,5,4,4,3
7986,42,No,Travel_Rarely,Sales,4.0,Male,4.0,Divorced,5087.0,3,Yes,12,3,48.0,14,4,3.0,0,0,0,0
9071,27,Yes,Travel_Frequently,Business Operations,3.0,Female,2.0,Married,2863.0,1,No,12,3,40.0,1,2,3.0,1,0,0,0
6332,35,No,Travel_Rarely,Sales,4.0,Male,1.0,Married,5561.0,0,No,16,3,40.0,6,2,1.0,5,3,0,4
8190,28,No,Non-Travel,Consultants,3.0,Male,3.0,Single,2144.0,1,No,14,3,40.0,5,3,2.0,5,3,1,4
7299,31,No,Non-Travel,Consultants,2.0,Male,1.0,Divorced,3065.0,1,Yes,13,3,46.0,4,3,4.0,4,2,2,3
5516,36,No,Non-Travel,Consultants,4.0,Male,2.0,Married,2810.0,1,No,22,4,40.0,5,3,3.0,5,4,0,2
8911,34,No,Travel_Rarely,Sales,3.0,Male,4.0,Single,9888.0,1,No,21,4,40.0,14,3,2.0,14,8,2,1
8090,34,No,Travel_Rarely,Sales,4.0,Male,3.0,Divorced,8628.0,1,No,18,3,40.0,9,2,2.0,8,7,1,1
2761,26,No,Travel_Rarely,Consultants,3.0,Male,1.0,Single,2867.0,0,No,13,3,40.0,8,6,2.0,7,7,7,6
4523,29,No,Travel_Rarely,Consultants,3.0,Male,1.0,Married,5373.0,0,No,12,3,40.0,6,5,2.0,5,3,0,2
4699,32,No,Non-Travel,Consultants,4.0,Female,4.0,Divorced,6667.0,5,No,18,3,40.0,9,6,3.0,5,1,1,2
8275,31,No,Travel_Frequently,Consultants,3.0,Male,1.0,Married,5003.0,1,No,21,4,40.0,10,6,3.0,10,8,8,7
2871,28,Yes,Travel_Rarely,Consultants,3.0,Male,4.0,Divorced,2367.0,5,No,12,3,40.0,6,2,2.0,4,1,0,3
4389,38,No,Travel_Rarely,Sales,3.0,Male,1.0,Single,2858.0,4,No,14,3,40.0,20,3,2.0,1,0,0,0
3776,35,No,Travel_Rarely,Sales,4.0,Female,4.0,Married,5204.0,1,Yes,11,3,47.0,10,2,3.0,10,8,0,9
7778,27,No,Travel_Rarely,Sales,3.0,Male,4.0,Single,4105.0,1,No,14,3,40.0,7,5,3.0,7,7,0,7
4715,32,No,Travel_Rarely,Consultants,4.0,Male,4.0,Single,9679.0,8,No,24,4,40.0,8,1,3.0,1,0,0,0
9450,31,Yes,Travel_Frequently,Sales,4.0,Male,4.0,Married,5617.0,1,Yes,11,3,51.0,10,4,3.0,10,7,0,8
4407,53,Yes,Travel_Rarely,Sales,4.0,Male,1.0,Single,10448.0,6,Yes,13,3,56.0,15,2,2.0,2,2,2,2
